frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
345,"Jun 12, 2025 21:02:47.880317686 CEST",c4:ea:1d:53:75:c3,3522,243,-64
3009,"Jun 12, 2025 21:03:59.891221588 CEST",3a:07:16:cb:a7:f4,2008,384,-66
2185,"Jun 12, 2025 21:03:43.177187352 CEST",c4:ea:1d:53:75:c3,120,243,-62
2046,"Jun 12, 2025 21:03:39.480566644 CEST",40:ee:dd:0e:38:54,352,305,-66
1104,"Jun 12, 2025 21:03:13.480156465 CEST",c4:ea:1d:53:75:c3,3834,243,-63
3317,"Jun 12, 2025 21:04:06.727825601 CEST",c4:ea:1d:53:75:c3,396,243,-63
2924,"Jun 12, 2025 21:03:57.921962788 CEST",c4:ea:1d:53:75:c3,293,243,-62
1893,"Jun 12, 2025 21:03:35.000033889 CEST",f2:42:89:7e:73:bd,1418,458,-67
3159,"Jun 12, 2025 21:04:03.860635716 CEST",c4:ea:1d:53:75:c3,360,243,-62
716,"Jun 12, 2025 21:03:00.309527574 CEST",3a:07:16:cb:a7:f4,1523,384,-64
1304,"Jun 12, 2025 21:03:19.109264049 CEST",40:ee:dd:0e:38:54,138,305,-67
1526,"Jun 12, 2025 21:03:24.728921549 CEST",40:ee:dd:0e:38:54,196,305,-66
3134,"Jun 12, 2025 21:04:03.042676393 CEST",c4:ea:1d:53:75:c3,351,243,-65
156,"Jun 12, 2025 21:02:41.752693635 CEST",f2:42:89:7e:73:bd,870,458,-68
1958,"Jun 12, 2025 21:03:36.912788646 CEST",3a:07:16:cb:a7:f4,1821,384,-63
544,"Jun 12, 2025 21:02:54.450125621 CEST",f2:42:89:7e:73:bd,1001,458,-68
2605,"Jun 12, 2025 21:03:51.383886682 CEST",f2:42:89:7e:73:bd,1586,458,-65
1980,"Jun 12, 2025 21:03:37.339519098 CEST",c4:ea:1d:53:75:c3,45,243,-65
206,"Jun 12, 2025 21:02:43.800650013 CEST",f2:42:89:7e:73:bd,890,458,-67
559,"Jun 12, 2025 21:02:54.824233599 CEST",40:ee:dd:0e:38:54,3990,305,-67
589,"Jun 12, 2025 21:02:55.750841375 CEST",3a:07:16:cb:a7:f4,1486,384,-64
180,"Jun 12, 2025 21:02:42.559357458 CEST",c4:ea:1d:53:75:c3,3461,243,-63
1062,"Jun 12, 2025 21:03:11.883968919 CEST",40:ee:dd:0e:38:54,66,305,-67
2016,"Jun 12, 2025 21:03:38.510240459 CEST",3a:07:16:cb:a7:f4,1834,384,-62
1110,"Jun 12, 2025 21:03:13.598691301 CEST",f2:42:89:7e:73:bd,1201,458,-68
1400,"Jun 12, 2025 21:03:21.585814175 CEST",f2:42:89:7e:73:bd,1279,458,-68
1556,"Jun 12, 2025 21:03:25.531731669 CEST",40:ee:dd:0e:38:54,204,305,-66
3281,"Jun 12, 2025 21:04:05.872973668 CEST",40:ee:dd:0e:38:54,642,305,-68
448,"Jun 12, 2025 21:02:51.613010789 CEST",40:ee:dd:0e:38:54,3958,305,-66
2122,"Jun 12, 2025 21:03:41.332756577 CEST",c4:ea:1d:53:75:c3,93,243,-61
2146,"Jun 12, 2025 21:03:42.065564079 CEST",f2:42:89:7e:73:bd,1491,458,-66
2776,"Jun 12, 2025 21:03:54.235071180 CEST",c4:ea:1d:53:75:c3,249,243,-62
520,"Jun 12, 2025 21:02:53.819481668 CEST",c4:ea:1d:53:75:c3,3594,243,-62
3258,"Jun 12, 2025 21:04:05.294200487 CEST",c4:ea:1d:53:75:c3,381,243,-63
1347,"Jun 12, 2025 21:03:20.254614027 CEST",f2:42:89:7e:73:bd,1266,458,-70
2159,"Jun 12, 2025 21:03:42.497812412 CEST",40:ee:dd:0e:38:54,382,305,-67
2887,"Jun 12, 2025 21:03:56.897475456 CEST",c4:ea:1d:53:75:c3,276,243,-72
683,"Jun 12, 2025 21:02:59.146210158 CEST",c4:ea:1d:53:75:c3,3658,243,-62
3135,"Jun 12, 2025 21:04:03.057335869 CEST",f2:42:89:7e:73:bd,1706,458,-66
1042,"Jun 12, 2025 21:03:11.329767928 CEST",c4:ea:1d:53:75:c3,3802,243,-62
1489,"Jun 12, 2025 21:03:24.043536348 CEST",f2:42:89:7e:73:bd,1305,458,-65
892,"Jun 12, 2025 21:03:06.312191111 CEST",c4:ea:1d:53:75:c3,3741,243,-62
3122,"Jun 12, 2025 21:04:02.636061208 CEST",c4:ea:1d:53:75:c3,346,243,-61
2531,"Jun 12, 2025 21:03:49.540660948 CEST",f2:42:89:7e:73:bd,1568,458,-65
2043,"Jun 12, 2025 21:03:39.370388387 CEST",3a:07:16:cb:a7:f4,1841,384,-63
342,"Jun 12, 2025 21:02:47.761062856 CEST",3a:07:16:cb:a7:f4,1421,384,-64
3179,"Jun 12, 2025 21:04:04.192030861 CEST",3a:07:16:cb:a7:f4,2043,384,-64
1859,"Jun 12, 2025 21:03:34.061630059 CEST",40:ee:dd:0e:38:54,295,305,-67
283,"Jun 12, 2025 21:02:45.832330997 CEST",c4:ea:1d:53:75:c3,3502,243,-62
401,"Jun 12, 2025 21:02:49.739777817 CEST",f2:42:89:7e:73:bd,948,458,-68
419,"Jun 12, 2025 21:02:50.614169805 CEST",40:ee:dd:0e:38:54,3948,305,-66
2006,"Jun 12, 2025 21:03:38.055986325 CEST",c4:ea:1d:53:75:c3,59,243,-62
1910,"Jun 12, 2025 21:03:35.466520514 CEST",40:ee:dd:0e:38:54,310,305,-66
523,"Jun 12, 2025 21:02:53.836467627 CEST",f2:42:89:7e:73:bd,995,458,-65
1155,"Jun 12, 2025 21:03:14.914480341 CEST",c4:ea:1d:53:75:c3,3850,243,-62
2031,"Jun 12, 2025 21:03:39.081077924 CEST",c4:ea:1d:53:75:c3,71,243,-62
1105,"Jun 12, 2025 21:03:13.496332614 CEST",f2:42:89:7e:73:bd,1200,458,-66
979,"Jun 12, 2025 21:03:09.375208343 CEST",40:ee:dd:0e:38:54,41,305,-67
417,"Jun 12, 2025 21:02:50.408814292 CEST",40:ee:dd:0e:38:54,3946,305,-66
1530,"Jun 12, 2025 21:03:24.829283264 CEST",40:ee:dd:0e:38:54,197,305,-66
91,"Jun 12, 2025 21:02:39.871897272 CEST",40:ee:dd:0e:38:54,3840,305,-67
705,"Jun 12, 2025 21:02:59.841802523 CEST",40:ee:dd:0e:38:54,4041,305,-67
2017,"Jun 12, 2025 21:03:38.577893266 CEST",40:ee:dd:0e:38:54,343,305,-66
850,"Jun 12, 2025 21:03:04.961325544 CEST",40:ee:dd:0e:38:54,4093,305,-67
237,"Jun 12, 2025 21:02:44.705933150 CEST",c4:ea:1d:53:75:c3,3489,243,-63
151,"Jun 12, 2025 21:02:41.531566843 CEST",c4:ea:1d:53:75:c3,3451,243,-63
76,"Jun 12, 2025 21:02:39.381164337 CEST",c4:ea:1d:53:75:c3,3424,243,-62
276,"Jun 12, 2025 21:02:45.643831957 CEST",f2:42:89:7e:73:bd,908,458,-65
1567,"Jun 12, 2025 21:03:25.870485222 CEST",c4:ea:1d:53:75:c3,3997,243,-61
1471,"Jun 12, 2025 21:03:23.641837151 CEST",3a:07:16:cb:a7:f4,1713,384,-63
2061,"Jun 12, 2025 21:03:39.915180850 CEST",f2:42:89:7e:73:bd,1469,458,-67
3149,"Jun 12, 2025 21:04:03.553409217 CEST",c4:ea:1d:53:75:c3,357,243,-65
533,"Jun 12, 2025 21:02:54.142932716 CEST",f2:42:89:7e:73:bd,998,458,-63
1407,"Jun 12, 2025 21:03:21.790584349 CEST",f2:42:89:7e:73:bd,1281,458,-67
3345,"Jun 12, 2025 21:04:07.509738720 CEST",3a:07:16:cb:a7:f4,2070,384,-64
1237,"Jun 12, 2025 21:03:17.129243545 CEST",3a:07:16:cb:a7:f4,1660,384,-64
1546,"Jun 12, 2025 21:03:25.331074938 CEST",40:ee:dd:0e:38:54,202,305,-66
3064,"Jun 12, 2025 21:04:01.111734337 CEST",f2:42:89:7e:73:bd,1687,458,-65
568,"Jun 12, 2025 21:02:55.024955562 CEST",40:ee:dd:0e:38:54,3993,305,-67
987,"Jun 12, 2025 21:03:09.510701760 CEST",3a:07:16:cb:a7:f4,1598,384,-63
3215,"Jun 12, 2025 21:04:04.593275879 CEST",f2:42:89:7e:73:bd,1722,458,-65
2476,"Jun 12, 2025 21:03:48.110805796 CEST",40:ee:dd:0e:38:54,441,305,-67
685,"Jun 12, 2025 21:02:59.239694462 CEST",40:ee:dd:0e:38:54,4035,305,-67
2896,"Jun 12, 2025 21:03:57.118168605 CEST",f2:42:89:7e:73:bd,1648,458,-67
707,"Jun 12, 2025 21:02:59.942157394 CEST",40:ee:dd:0e:38:54,4042,305,-66
2701,"Jun 12, 2025 21:03:52.325529261 CEST",40:ee:dd:0e:38:54,485,305,-67
195,"Jun 12, 2025 21:02:43.391078447 CEST",f2:42:89:7e:73:bd,886,458,-65
664,"Jun 12, 2025 21:02:58.082946387 CEST",3a:07:16:cb:a7:f4,1505,384,-64
425,"Jun 12, 2025 21:02:50.849890144 CEST",c4:ea:1d:53:75:c3,3558,243,-63
183,"Jun 12, 2025 21:02:42.760346913 CEST",c4:ea:1d:53:75:c3,3463,243,-63
1315,"Jun 12, 2025 21:03:19.410320001 CEST",40:ee:dd:0e:38:54,141,305,-67
2717,"Jun 12, 2025 21:03:52.801526523 CEST",c4:ea:1d:53:75:c3,232,243,-64
3296,"Jun 12, 2025 21:04:06.274377715 CEST",40:ee:dd:0e:38:54,646,305,-68
2974,"Jun 12, 2025 21:03:59.031066187 CEST",3a:07:16:cb:a7:f4,2001,384,-63
2704,"Jun 12, 2025 21:03:52.395576507 CEST",3a:07:16:cb:a7:f4,1947,384,-65
596,"Jun 12, 2025 21:02:55.969895977 CEST",c4:ea:1d:53:75:c3,3618,243,-62
693,"Jun 12, 2025 21:02:59.451427811 CEST",c4:ea:1d:53:75:c3,3661,243,-66
1470,"Jun 12, 2025 21:03:23.625079503 CEST",40:ee:dd:0e:38:54,183,305,-67
2151,"Jun 12, 2025 21:03:42.190061545 CEST",40:ee:dd:0e:38:54,379,305,-66
723,"Jun 12, 2025 21:03:00.475426534 CEST",c4:ea:1d:53:75:c3,3671,243,-63
2503,"Jun 12, 2025 21:03:48.721505174 CEST",f2:42:89:7e:73:bd,1560,458,-66
271,"Jun 12, 2025 21:02:45.541441562 CEST",f2:42:89:7e:73:bd,907,458,-67
1136,"Jun 12, 2025 21:03:14.292381260 CEST",40:ee:dd:0e:38:54,90,305,-67
324,"Jun 12, 2025 21:02:47.061137677 CEST",c4:ea:1d:53:75:c3,3514,243,-65
1134,"Jun 12, 2025 21:03:14.213075295 CEST",f2:42:89:7e:73:bd,1207,458,-68
2131,"Jun 12, 2025 21:03:41.655955846 CEST",f2:42:89:7e:73:bd,1487,458,-66
2569,"Jun 12, 2025 21:03:50.519206613 CEST",40:ee:dd:0e:38:54,465,305,-67
48,"Jun 12, 2025 21:02:38.459579895 CEST",c4:ea:1d:53:75:c3,3415,243,-62
2534,"Jun 12, 2025 21:03:49.643078650 CEST",f2:42:89:7e:73:bd,1569,458,-65
617,"Jun 12, 2025 21:02:56.500629389 CEST",f2:42:89:7e:73:bd,1023,458,-64
1185,"Jun 12, 2025 21:03:15.797671144 CEST",40:ee:dd:0e:38:54,105,305,-67
1,"Jun 12, 2025 21:02:37.026034889 CEST",c4:ea:1d:53:75:c3,3391,243,-63
10,"Jun 12, 2025 21:02:37.333186588 CEST",c4:ea:1d:53:75:c3,3394,243,-65
322,"Jun 12, 2025 21:02:46.996855830 CEST",40:ee:dd:0e:38:54,3912,305,-67
1828,"Jun 12, 2025 21:03:33.054466439 CEST",f2:42:89:7e:73:bd,1399,458,-66
640,"Jun 12, 2025 21:02:57.198687571 CEST",c4:ea:1d:53:75:c3,3638,243,-64
1582,"Jun 12, 2025 21:03:26.222289735 CEST",3a:07:16:cb:a7:f4,1734,384,-63
588,"Jun 12, 2025 21:02:55.728308831 CEST",40:ee:dd:0e:38:54,4000,305,-67
2172,"Jun 12, 2025 21:03:42.892525455 CEST",40:ee:dd:0e:38:54,386,305,-66
99,"Jun 12, 2025 21:02:40.072603870 CEST",40:ee:dd:0e:38:54,3842,305,-66
2540,"Jun 12, 2025 21:03:49.745449560 CEST",f2:42:89:7e:73:bd,1570,458,-63
3133,"Jun 12, 2025 21:04:02.963238358 CEST",3a:07:16:cb:a7:f4,2033,384,-62
1416,"Jun 12, 2025 21:03:22.081934038 CEST",c4:ea:1d:53:75:c3,3948,243,-62
288,"Jun 12, 2025 21:02:45.993348819 CEST",40:ee:dd:0e:38:54,3902,305,-67
1314,"Jun 12, 2025 21:03:19.333025116 CEST",f2:42:89:7e:73:bd,1257,458,-69
1364,"Jun 12, 2025 21:03:20.714892670 CEST",40:ee:dd:0e:38:54,154,305,-66
2405,"Jun 12, 2025 21:03:46.497403841 CEST",3a:07:16:cb:a7:f4,1899,384,-63
550,"Jun 12, 2025 21:02:54.623535940 CEST",40:ee:dd:0e:38:54,3988,305,-67
2571,"Jun 12, 2025 21:03:50.548696676 CEST",c4:ea:1d:53:75:c3,203,243,-63
2109,"Jun 12, 2025 21:03:40.939162182 CEST",f2:42:89:7e:73:bd,1479,458,-66
