frame.number,frame.time,wlan.sa,wlan.seq,frame.len,radiotap.dbm_antsignal
"406","Apr 13, 2021 15:31:13.190395650 CEST","f2:42:89:7e:73:bd","1393","459","-67"
"407","Apr 13, 2021 15:31:13.238151234 CEST","26:59:43:64:4c:4a","2683","453","-84"
"408","Apr 13, 2021 15:31:13.292788420 CEST","f2:42:89:7e:73:bd","1394","458","-66"
"409","Apr 13, 2021 15:31:13.354660394 CEST","3a:07:16:cb:a7:f4","1376","384","-80"
"410","Apr 13, 2021 15:31:13.395170713 CEST","f2:42:89:7e:73:bd","1395","458","-67"
"413","Apr 13, 2021 15:31:13.442941033 CEST","26:59:43:64:4c:4a","2685","453","-83"
"414","Apr 13, 2021 15:31:13.498340187 CEST","f2:42:89:7e:73:bd","1396","458","-67"
"415","Apr 13, 2021 15:31:13.574077192 CEST","40:ee:dd:0e:38:54","3464","305","-79"
"416","Apr 13, 2021 15:31:13.594685190 CEST","c4:ea:1d:53:75:c3","204","243","-85"
"417","Apr 13, 2021 15:31:13.599972315 CEST","f2:42:89:7e:73:bd","1397","458","-67"
"418","Apr 13, 2021 15:31:13.647758350 CEST","26:59:43:64:4c:4a","2687","453","-83"
"419","Apr 13, 2021 15:31:13.702370951 CEST","f2:42:89:7e:73:bd","1398","458","-67"
"420","Apr 13, 2021 15:31:13.750154332 CEST","26:59:43:64:4c:4a","2688","453","-84"
"421","Apr 13, 2021 15:31:13.804789771 CEST","f2:42:89:7e:73:bd","1399","458","-66"
"422","Apr 13, 2021 15:31:14.011806459 CEST","f2:42:89:7e:73:bd","1401","458","-66"
"423","Apr 13, 2021 15:31:14.112012498 CEST","f2:42:89:7e:73:bd","1402","458","-66"
"425","Apr 13, 2021 15:31:14.216983878 CEST","f2:42:89:7e:73:bd","1403","458","-66"
"426","Apr 13, 2021 15:31:14.274238644 CEST","40:ee:dd:0e:38:54","3471","305","-80"
"427","Apr 13, 2021 15:31:14.316760113 CEST","f2:42:89:7e:73:bd","1404","458","-67"
"428","Apr 13, 2021 15:31:14.423813391 CEST","f2:42:89:7e:73:bd","1405","458","-67"
"429","Apr 13, 2021 15:31:14.525836281 CEST","f2:42:89:7e:73:bd","1406","458","-66"
"431","Apr 13, 2021 15:31:14.629354473 CEST","f2:42:89:7e:73:bd","1407","458","-67"
"432","Apr 13, 2021 15:31:14.728875578 CEST","f2:42:89:7e:73:bd","1408","458","-66"
"433","Apr 13, 2021 15:31:14.828763490 CEST","f2:42:89:7e:73:bd","1409","458","-66"
"434","Apr 13, 2021 15:31:14.876573969 CEST","26:59:43:64:4c:4a","2699","453","-84"
"435","Apr 13, 2021 15:31:14.931161986 CEST","f2:42:89:7e:73:bd","1410","458","-67"
"436","Apr 13, 2021 15:31:15.035634420 CEST","f2:42:89:7e:73:bd","1411","458","-66"
"439","Apr 13, 2021 15:31:15.140746809 CEST","f2:42:89:7e:73:bd","1412","458","-68"
"440","Apr 13, 2021 15:31:15.238366974 CEST","f2:42:89:7e:73:bd","1413","458","-67"
"442","Apr 13, 2021 15:31:15.340754645 CEST","f2:42:89:7e:73:bd","1414","458","-67"
"447","Apr 13, 2021 15:31:15.443181776 CEST","f2:42:89:7e:73:bd","1416","458","-67"
"448","Apr 13, 2021 15:31:15.490964319 CEST","26:59:43:64:4c:4a","2705","453","-84"
"449","Apr 13, 2021 15:31:15.545552336 CEST","f2:42:89:7e:73:bd","1417","458","-67"
"450","Apr 13, 2021 15:31:15.593346123 CEST","26:59:43:64:4c:4a","2706","453","-84"
"451","Apr 13, 2021 15:31:15.647936724 CEST","f2:42:89:7e:73:bd","1418","458","-66"
"453","Apr 13, 2021 15:31:15.695768575 CEST","26:59:43:64:4c:4a","2707","453","-84"
"454","Apr 13, 2021 15:31:15.750363018 CEST","f2:42:89:7e:73:bd","1419","458","-66"
"455","Apr 13, 2021 15:31:15.798155897 CEST","26:59:43:64:4c:4a","2708","453","-83"
"456","Apr 13, 2021 15:31:15.849151697 CEST","c4:ea:1d:53:75:c3","228","243","-86"
"457","Apr 13, 2021 15:31:15.852744822 CEST","f2:42:89:7e:73:bd","1420","458","-66"
"458","Apr 13, 2021 15:31:15.881374091 CEST","40:ee:dd:0e:38:54","3487","305","-81"
"459","Apr 13, 2021 15:31:15.900551739 CEST","26:59:43:64:4c:4a","2709","453","-85"
"460","Apr 13, 2021 15:31:15.955180683 CEST","f2:42:89:7e:73:bd","1421","458","-67"
"462","Apr 13, 2021 15:31:16.057552710 CEST","f2:42:89:7e:73:bd","1422","458","-66"
"463","Apr 13, 2021 15:31:16.080973495 CEST","40:ee:dd:0e:38:54","3489","305","-81"
"464","Apr 13, 2021 15:31:16.105354110 CEST","26:59:43:64:4c:4a","2711","453","-83"
"465","Apr 13, 2021 15:31:16.159941917 CEST","f2:42:89:7e:73:bd","1423","458","-66"
"467","Apr 13, 2021 15:31:16.183229655 CEST","40:ee:dd:0e:38:54","3490","305","-80"
"468","Apr 13, 2021 15:31:16.198820046 CEST","14:14:59:5a:be:ec","2481","367","-56"
"469","Apr 13, 2021 15:31:16.262335595 CEST","f2:42:89:7e:73:bd","1424","458","-67"
"470","Apr 13, 2021 15:31:16.281264398 CEST","40:ee:dd:0e:38:54","3491","305","-81"
"471","Apr 13, 2021 15:31:16.310172194 CEST","26:59:43:64:4c:4a","2713","453","-84"
"472","Apr 13, 2021 15:31:16.364750434 CEST","f2:42:89:7e:73:bd","1425","458","-65"
"473","Apr 13, 2021 15:31:16.412576069 CEST","26:59:43:64:4c:4a","2714","453","-83"
"474","Apr 13, 2021 15:31:16.426641405 CEST","3a:07:16:cb:a7:f4","1401","384","-79"
"475","Apr 13, 2021 15:31:16.467159965 CEST","f2:42:89:7e:73:bd","1426","458","-66"
"476","Apr 13, 2021 15:31:16.481963663 CEST","40:ee:dd:0e:38:54","3493","305","-79"
"477","Apr 13, 2021 15:31:16.514955079 CEST","26:59:43:64:4c:4a","2715","453","-84"
"478","Apr 13, 2021 15:31:16.569541490 CEST","f2:42:89:7e:73:bd","1427","458","-66"
"479","Apr 13, 2021 15:31:16.582295207 CEST","40:ee:dd:0e:38:54","3494","305","-81"
"481","Apr 13, 2021 15:31:16.617349944 CEST","26:59:43:64:4c:4a","2716","453","-83"
"482","Apr 13, 2021 15:31:16.672601942 CEST","f2:42:89:7e:73:bd","1428","458","-67"
"483","Apr 13, 2021 15:31:16.682943201 CEST","40:ee:dd:0e:38:54","3495","305","-80"
"484","Apr 13, 2021 15:31:16.719767647 CEST","26:59:43:64:4c:4a","2717","453","-84"
"485","Apr 13, 2021 15:31:16.774330451 CEST","f2:42:89:7e:73:bd","1429","458","-67"
"487","Apr 13, 2021 15:31:16.876741938 CEST","f2:42:89:7e:73:bd","1430","458","-67"
"488","Apr 13, 2021 15:31:16.924558493 CEST","26:59:43:64:4c:4a","2719","453","-84"
"489","Apr 13, 2021 15:31:16.979142110 CEST","f2:42:89:7e:73:bd","1431","458","-65"
"490","Apr 13, 2021 15:31:17.026959434 CEST","26:59:43:64:4c:4a","2720","453","-84"
"491","Apr 13, 2021 15:31:17.081527896 CEST","f2:42:89:7e:73:bd","1432","458","-67"
"492","Apr 13, 2021 15:31:17.084056499 CEST","40:ee:dd:0e:38:54","3499","305","-81"
"493","Apr 13, 2021 15:31:17.129360026 CEST","26:59:43:64:4c:4a","2721","453","-84"
"494","Apr 13, 2021 15:31:17.183936728 CEST","f2:42:89:7e:73:bd","1433","458","-65"
"495","Apr 13, 2021 15:31:17.231768998 CEST","26:59:43:64:4c:4a","2722","453","-84"
"497","Apr 13, 2021 15:31:17.286329149 CEST","f2:42:89:7e:73:bd","1434","458","-66"
"498","Apr 13, 2021 15:31:17.388747619 CEST","f2:42:89:7e:73:bd","1435","459","-65"
"499","Apr 13, 2021 15:31:17.436581216 CEST","26:59:43:64:4c:4a","2725","453","-84"
"500","Apr 13, 2021 15:31:17.491144998 CEST","f2:42:89:7e:73:bd","1436","458","-67"
"501","Apr 13, 2021 15:31:17.538968468 CEST","26:59:43:64:4c:4a","2726","453","-84"
